seed,accuracy-bound,duration-proof-search,duration,tricks,err-upper-bound,err-upper-bound-is-max,total-sequences,dropped-sequences,dropped-sequences-frac,most-gap-below-value,most-gap-below-value-frac,most-gap-below-value-num-std,max-gap,perf-time-enabled-ns,perf-instruction-count,perf-branch-misses,perf-page-faults,proof-flop-estimate,proof-int-op-estimate,proof-branch-estimate,normalized-accuracy-bound
50,3.457069396972656e-06,34.4221031665802,1.5711545944213867,EUPUSvdQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrMaxDiffExact,1.7115379571914673,True,16777216,0,0.0,1,1.0,1.5,1,,,,,3467048,0,0,3.4575893579691742e-06
50,3.457069396972656e-06,34.32550549507141,1.575979471206665,EUPUSvdQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrMaxDiffSubproduct,5.653870582580566,True,16777216,0,0.0,1,1.0,1.5,1,,,,,2452806,0,0,3.4575893579691742e-06
50,3.457069396972656e-06,34.310290813446045,1.5902400016784668,EUPUSvdQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrMaxDiffSubproductRecursive,98.99838256835938,True,16777216,0,0.0,1,1.0,1.5,1,,,,,1922502,0,0,3.4575893579691742e-06
50,3.457069396972656e-06,34.32880115509033,1.576798915863037,EUPUSvdQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrMeanMaxDiff,7.544865131378174,True,16777216,0,0.0,1,1.0,1.5,1,,,,,3219335,0,0,3.4575893579691742e-06
50,3.457069396972656e-06,34.27281618118286,1.570443630218506,EUPUSvdQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrMeanMaxDiffSubproduct,5.719217300415039,True,16777216,0,0.0,1,1.0,1.5,1,,,,,2477763,0,0,3.4575893579691742e-06
50,3.457069396972656e-06,34.290367126464844,1.581800937652588,EUPUSvdQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrMeanMaxDiffSubproductRecursive,98.37596130371094,True,16777216,0,0.0,1,1.0,1.5,1,,,,,1934789,0,0,3.4575893579691742e-06
50,3.457069396972656e-06,34.20815896987915,1.5816407203674316,EUPUSvdQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrMeanRecursiveMaxDiffSubproductRecursive,102.04337310791016,True,16777216,0,0.0,1,1.0,1.5,1,,,,,1949219,0,0,3.4575893579691742e-06
50,3.457069396972656e-06,34.28436493873596,1.5743160247802734,EUPUSvdQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrSvd,12.080363273620604,False,16777216,0,0.0,1,1.0,1.5,1,,,,,4417385,0,0,3.4575893579691742e-06
50,3.457069396972656e-06,34.31831097602844,1.5863120555877686,EUPUSvdQueryMaxDiffAttnMeanQueryDiffAttnErrExactEqkeMaxDiffExact,0.0,False,16777216,0,0.0,1,1.0,1.5,1,,,,,2270439,0,0,3.4575893579691742e-06
50,3.457069396972656e-06,33.87802028656006,1.5780937671661377,EUPUSvdQueryMaxDiffAttnMeanQueryDiffAttnErrMaxDiff,7.44656229019165,True,16777216,0,0.0,1,1.0,1.5,1,,,,,3247304,0,0,3.4575893579691742e-06
